intent,question,answer
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,What topics are covered in AI course?,"AI course covers agents, search algorithms, logic, planning and learning."
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
course_query,Is AI a theory based subject?,AI includes both theory and practical applications.
